Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type
10.09,Low Sugar,0.071,Fruits and Vegetables,156.72,2009,Medium,Tier 2,Supermarket Type2
16.38,Low Sugar,0.058,Fruits and Vegetables,177.66,1999,Medium,Tier 1,Departmental Store
14.31,Regular,0.031,Snack Foods,140.49,2009,Medium,Tier 2,Supermarket Type2
14.9,Regular,0.168,Frozen Foods,200.9,1999,Medium,Tier 1,Departmental Store
6.3,Low Sugar,0.142,Canned,85.24,1998,Small,Tier 3,Food Mart
13.72,No Sugar,0.031,Household,160.86,2009,Medium,Tier 2,Supermarket Type2
9.84,Regular,0.021,Dairy,106.54,1998,Small,Tier 3,Food Mart
11.04,Low Sugar,0.019,Canned,99.51,1998,Small,Tier 3,Food Mart
11.17,Regular,0.031,Soft Drinks,128.6,2009,Medium,Tier 2,Supermarket Type2
13.64,No Sugar,0.118,Household,136.94,2009,Medium,Tier 2,Supermarket Type2
8.87,Low Sugar,0.014,Fruits and Vegetables,161.19,2009,Medium,Tier 2,Supermarket Type2
11.05,No Sugar,0.128,Health and Hygiene,120.71,2009,Medium,Tier 2,Supermarket Type2
9.13,Low Sugar,0.113,Dairy,114.59,1998,Small,Tier 3,Food Mart
10.61,Low Sugar,0.124,Fruits and Vegetables,152.67,2009,Medium,Tier 2,Supermarket Type2
11.51,Regular,0.05,Canned,133.21,2009,Medium,Tier 2,Supermarket Type2
9.36,Regular,0.025,Frozen Foods,148.15,2009,Medium,Tier 2,Supermarket Type2
9.58,Regular,0.011,Canned,143.94,2009,Medium,Tier 2,Supermarket Type2
15.45,Regular,0.06,Meat,155.79,1999,Medium,Tier 1,Departmental Store
9.05,Regular,0.018,Baking Goods,191.98,2009,Medium,Tier 2,Supermarket Type2
14.93,No Sugar,0.103,Household,114.81,2009,Medium,Tier 2,Supermarket Type2
12.51,Regular,0.021,Fruits and Vegetables,163.98,2009,Medium,Tier 2,Supermarket Type2
15.74,Regular,0.092,Fruits and Vegetables,138.21,2009,Medium,Tier 2,Supermarket Type2
14.6,Regular,0.124,Baking Goods,178.76,1987,High,Tier 2,Supermarket Type1
15.09,Low Sugar,0.162,Fruits and Vegetables,140.83,2009,Medium,Tier 2,Supermarket Type2
12.35,No Sugar,0.039,Household,166.19,2009,Medium,Tier 2,Supermarket Type2
12.23,No Sugar,0.015,Health and Hygiene,164.91,2009,Medium,Tier 2,Supermarket Type2
13.63,No Sugar,0.06,Household,156.45,2009,Medium,Tier 2,Supermarket Type2
18.76,Regular,0.028,Meat,180.76,1999,Medium,Tier 1,Departmental Store
13.05,Low Sugar,0.04,Fruits and Vegetables,103.08,2009,Medium,Tier 2,Supermarket Type2
14.69,Regular,0.038,Fruits and Vegetables,188.15,1987,High,Tier 2,Supermarket Type1
14.64,Low Sugar,0.053,Dairy,152.11,1987,High,Tier 2,Supermarket Type1
13.57,No Sugar,0.123,Household,157.0,2009,Medium,Tier 2,Supermarket Type2
11.9,Regular,0.076,Fruits and Vegetables,136.6,2009,Medium,Tier 2,Supermarket Type2
15.59,Low Sugar,0.108,Fruits and Vegetables,156.67,1999,Medium,Tier 1,Departmental Store
7.97,Regular,0.025,Dairy,125.26,1998,Small,Tier 3,Food Mart
12.98,Regular,0.043,Breakfast,137.31,2009,Medium,Tier 2,Supermarket Type2
11.48,Low Sugar,0.049,Canned,87.21,1999,Medium,Tier 1,Departmental Store
12.98,Low Sugar,0.046,Baking Goods,110.57,2009,Medium,Tier 2,Supermarket Type2
14.65,Low Sugar,0.013,Soft Drinks,168.93,1999,Medium,Tier 1,Departmental Store
12.17,Low Sugar,0.158,Snack Foods,112.14,2009,Medium,Tier 2,Supermarket Type2
12.11,Regular,0.282,Frozen Foods,125.13,2009,Medium,Tier 2,Supermarket Type2
11.86,No Sugar,0.158,Household,129.18,2009,Medium,Tier 2,Supermarket Type2
13.48,Low Sugar,0.056,Snack Foods,136.01,2009,Medium,Tier 2,Supermarket Type2
5.13,Low Sugar,0.066,Canned,137.69,1998,Small,Tier 3,Food Mart
11.82,Regular,0.047,Meat,76.55,1998,Small,Tier 3,Food Mart
14.96,Low Sugar,0.034,Dairy,159.93,1999,Medium,Tier 1,Departmental Store
15.99,Regular,0.089,Snack Foods,211.19,1999,Medium,Tier 1,Departmental Store
14.14,Low Sugar,0.052,Dairy,173.78,1999,Medium,Tier 1,Departmental Store
15.15,Regular,0.065,Baking Goods,213.31,1999,Medium,Tier 1,Departmental Store
15.78,Low Sugar,0.024,Fruits and Vegetables,176.85,1987,High,Tier 2,Supermarket Type1
8.82,Low Sugar,0.077,Dairy,88.15,1998,Small,Tier 3,Food Mart
13.79,Regular,0.034,Soft Drinks,134.71,2009,Medium,Tier 2,Supermarket Type2
15.37,No Sugar,0.118,Health and Hygiene,194.52,1999,Medium,Tier 1,Departmental Store
9.99,Low Sugar,0.007,Frozen Foods,137.08,2009,Medium,Tier 2,Supermarket Type2
15.64,Low Sugar,0.223,Dairy,154.17,1999,Medium,Tier 1,Departmental Store
13.37,No Sugar,0.026,Others,147.36,2009,Medium,Tier 2,Supermarket Type2
8.26,Regular,0.063,Baking Goods,86.98,1998,Small,Tier 3,Food Mart
15.15,Regular,0.035,Baking Goods,149.24,1987,High,Tier 2,Supermarket Type1
15.95,Regular,0.085,Baking Goods,198.93,1999,Medium,Tier 1,Departmental Store
8.95,Low Sugar,0.056,Snack Foods,128.82,1998,Small,Tier 3,Food Mart
10.37,No Sugar,0.113,Household,89.66,1987,High,Tier 2,Supermarket Type1
13.99,Low Sugar,0.036,Soft Drinks,129.5,2009,Medium,Tier 2,Supermarket Type2
14.47,Regular,0.01,Fruits and Vegetables,145.65,2009,Medium,Tier 2,Supermarket Type2
12.91,Low Sugar,0.023,Snack Foods,176.48,1987,High,Tier 2,Supermarket Type1
11.85,Low Sugar,0.095,Baking Goods,168.44,2009,Medium,Tier 2,Supermarket Type2
10.91,Low Sugar,0.021,Frozen Foods,224.28,1987,High,Tier 2,Supermarket Type1
12.32,No Sugar,0.042,Health and Hygiene,138.03,2009,Medium,Tier 2,Supermarket Type2
9.99,Regular,0.052,Soft Drinks,130.19,2009,Medium,Tier 2,Supermarket Type2
8.8,No Sugar,0.141,Health and Hygiene,98.38,1998,Small,Tier 3,Food Mart
15.34,Low Sugar,0.057,Snack Foods,172.37,1987,High,Tier 2,Supermarket Type1
15.74,Low Sugar,0.178,Frozen Foods,174.62,1987,High,Tier 2,Supermarket Type1
11.33,No Sugar,0.177,Health and Hygiene,103.49,1998,Small,Tier 3,Food Mart
11.16,Low Sugar,0.041,Fruits and Vegetables,127.11,2009,Medium,Tier 2,Supermarket Type2
11.21,Low Sugar,0.048,Fruits and Vegetables,166.96,2009,Medium,Tier 2,Supermarket Type2
9.88,Low Sugar,0.051,Fruits and Vegetables,123.76,1987,High,Tier 2,Supermarket Type1
11.01,Low Sugar,0.044,Fruits and Vegetables,131.12,2009,Medium,Tier 2,Supermarket Type2
16.43,Low Sugar,0.086,Frozen Foods,153.73,1999,Medium,Tier 1,Departmental Store
20.3,Low Sugar,0.081,Snack Foods,234.78,1999,Medium,Tier 1,Departmental Store
13.53,Regular,0.041,Soft Drinks,171.77,1987,High,Tier 2,Supermarket Type1
12.24,Regular,0.024,Snack Foods,173.79,2009,Medium,Tier 2,Supermarket Type2
11.78,Regular,0.022,Hard Drinks,117.13,2009,Medium,Tier 2,Supermarket Type2
10.26,Low Sugar,0.038,Fruits and Vegetables,116.88,1998,Small,Tier 3,Food Mart
12.2,Low Sugar,0.04,Snack Foods,101.93,1987,High,Tier 2,Supermarket Type1
13.23,Regular,0.162,Fruits and Vegetables,174.14,1987,High,Tier 2,Supermarket Type1
11.83,Low Sugar,0.05,Canned,141.05,2009,Medium,Tier 2,Supermarket Type2
14.39,No Sugar,0.074,Household,83.04,2009,Medium,Tier 2,Supermarket Type2
15.68,Regular,0.05,Snack Foods,167.02,1987,High,Tier 2,Supermarket Type1
15.43,Low Sugar,0.196,Starchy Foods,179.02,1987,High,Tier 2,Supermarket Type1
10.77,Regular,0.066,Baking Goods,114.34,1987,High,Tier 2,Supermarket Type1
12.92,Low Sugar,0.092,Canned,165.69,2009,Medium,Tier 2,Supermarket Type2
11.85,Low Sugar,0.076,Fruits and Vegetables,109.2,1987,High,Tier 2,Supermarket Type1
10.06,Low Sugar,0.057,Breads,117.24,1998,Small,Tier 3,Food Mart
12.81,Regular,0.081,Meat,131.05,2009,Medium,Tier 2,Supermarket Type2
18.95,Low Sugar,0.057,Dairy,165.98,1999,Medium,Tier 1,Departmental Store
14.49,Low Sugar,0.061,Soft Drinks,161.24,1987,High,Tier 2,Supermarket Type1
12.38,Low Sugar,0.046,Snack Foods,176.58,2009,Medium,Tier 2,Supermarket Type2
11.95,Regular,0.093,Baking Goods,176.36,2009,Medium,Tier 2,Supermarket Type2
10.79,No Sugar,0.049,Health and Hygiene,109.32,1998,Small,Tier 3,Food Mart
12.41,Low Sugar,0.063,Baking Goods,188.88,1999,Medium,Tier 1,Departmental Store
13.3,Regular,0.106,Snack Foods,138.88,2009,Medium,Tier 2,Supermarket Type2
12.9,No Sugar,0.076,Household,111.51,2009,Medium,Tier 2,Supermarket Type2
15.93,Low Sugar,0.106,Snack Foods,184.84,1999,Medium,Tier 1,Departmental Store
9.72,Low Sugar,0.075,Fruits and Vegetables,107.95,1998,Small,Tier 3,Food Mart
14.2,Low Sugar,0.049,Soft Drinks,149.21,2009,Medium,Tier 2,Supermarket Type2
12.56,Regular,0.019,Canned,185.11,1999,Medium,Tier 1,Departmental Store
9.41,Low Sugar,0.055,Snack Foods,139.67,2009,Medium,Tier 2,Supermarket Type2
11.17,Low Sugar,0.021,Baking Goods,139.06,2009,Medium,Tier 2,Supermarket Type2
13.87,Low Sugar,0.115,Snack Foods,157.91,2009,Medium,Tier 2,Supermarket Type2
17.39,Low Sugar,0.034,Fruits and Vegetables,170.91,1999,Medium,Tier 1,Departmental Store
11.41,Low Sugar,0.029,Fruits and Vegetables,140.3,2009,Medium,Tier 2,Supermarket Type2
12.69,Regular,0.049,Starchy Foods,167.51,2009,Medium,Tier 2,Supermarket Type2
12.17,Low Sugar,0.155,Frozen Foods,123.8,2009,Medium,Tier 2,Supermarket Type2
10.15,Low Sugar,0.108,Baking Goods,131.3,2009,Medium,Tier 2,Supermarket Type2
14.47,Regular,0.147,Fruits and Vegetables,138.57,2009,Medium,Tier 2,Supermarket Type2
13.04,Low Sugar,0.07,Fruits and Vegetables,166.3,2009,Medium,Tier 2,Supermarket Type2
12.52,Low Sugar,0.042,Fruits and Vegetables,115.53,2009,Medium,Tier 2,Supermarket Type2
11.38,Low Sugar,0.025,Fruits and Vegetables,136.82,2009,Medium,Tier 2,Supermarket Type2
17.01,Low Sugar,0.104,Soft Drinks,174.86,1999,Medium,Tier 1,Departmental Store
12.12,Regular,0.024,Frozen Foods,153.24,2009,Medium,Tier 2,Supermarket Type2
14.13,Low Sugar,0.022,Baking Goods,144.2,2009,Medium,Tier 2,Supermarket Type2
10.45,Low Sugar,0.058,Baking Goods,138.45,2009,Medium,Tier 2,Supermarket Type2
12.9,Low Sugar,0.12,Canned,124.03,2009,Medium,Tier 2,Supermarket Type2
13.17,Low Sugar,0.085,Snack Foods,147.32,2009,Medium,Tier 2,Supermarket Type2
14.27,Regular,0.216,Meat,183.87,1987,High,Tier 2,Supermarket Type1
15.12,Low Sugar,0.143,Fruits and Vegetables,132.98,2009,Medium,Tier 2,Supermarket Type2
12.52,Low Sugar,0.128,Snack Foods,136.44,2009,Medium,Tier 2,Supermarket Type2
13.68,Regular,0.02,Snack Foods,145.72,2009,Medium,Tier 2,Supermarket Type2
10.57,Low Sugar,0.048,Snack Foods,79.52,1998,Small,Tier 3,Food Mart
13.76,Low Sugar,0.037,Frozen Foods,116.7,2009,Medium,Tier 2,Supermarket Type2
12.79,Low Sugar,0.049,Fruits and Vegetables,161.86,2009,Medium,Tier 2,Supermarket Type2
12.29,No Sugar,0.061,Others,95.98,1987,High,Tier 2,Supermarket Type1
14.25,Regular,0.076,Baking Goods,158.34,1987,High,Tier 2,Supermarket Type1
8.9,Low Sugar,0.021,Breakfast,98.71,1998,Small,Tier 3,Food Mart
15.35,Low Sugar,0.067,Frozen Foods,132.16,2009,Medium,Tier 2,Supermarket Type2
11.91,No Sugar,0.052,Household,139.42,2009,Medium,Tier 2,Supermarket Type2
14.53,Low Sugar,0.171,Frozen Foods,148.55,2009,Medium,Tier 2,Supermarket Type2
14.24,No Sugar,0.024,Health and Hygiene,124.77,2009,Medium,Tier 2,Supermarket Type2
11.33,Regular,0.043,Dairy,121.44,2009,Medium,Tier 2,Supermarket Type2
14.61,Regular,0.039,Frozen Foods,188.81,1987,High,Tier 2,Supermarket Type1
11.1,Low Sugar,0.082,Fruits and Vegetables,92.2,1998,Small,Tier 3,Food Mart
14.67,Regular,0.022,Frozen Foods,149.54,2009,Medium,Tier 2,Supermarket Type2
10.71,No Sugar,0.082,Household,136.94,2009,Medium,Tier 2,Supermarket Type2
14.91,Regular,0.089,Fruits and Vegetables,146.41,2009,Medium,Tier 2,Supermarket Type2
14.73,Regular,0.069,Dairy,157.99,1987,High,Tier 2,Supermarket Type1
8.59,Low Sugar,0.096,Snack Foods,92.6,1998,Small,Tier 3,Food Mart
13.24,Low Sugar,0.039,Seafood,156.02,2009,Medium,Tier 2,Supermarket Type2
10.26,Regular,0.034,Snack Foods,138.92,2009,Medium,Tier 2,Supermarket Type2
17.16,Low Sugar,0.089,Snack Foods,151.41,1987,High,Tier 2,Supermarket Type1
10.81,Low Sugar,0.138,Seafood,161.84,2009,Medium,Tier 2,Supermarket Type2
11.81,Low Sugar,0.045,Soft Drinks,138.42,2009,Medium,Tier 2,Supermarket Type2
12.74,Low Sugar,0.05,Dairy,152.27,2009,Medium,Tier 2,Supermarket Type2
13.59,Low Sugar,0.038,Snack Foods,138.17,2009,Medium,Tier 2,Supermarket Type2
11.19,No Sugar,0.017,Household,122.73,1998,Small,Tier 3,Food Mart
8.12,Regular,0.038,Meat,167.21,2009,Medium,Tier 2,Supermarket Type2
11.94,Low Sugar,0.044,Fruits and Vegetables,142.26,2009,Medium,Tier 2,Supermarket Type2
12.43,Low Sugar,0.037,Fruits and Vegetables,137.51,2009,Medium,Tier 2,Supermarket Type2
8.5,Regular,0.061,Fruits and Vegetables,176.63,2009,Medium,Tier 2,Supermarket Type2
11.38,Low Sugar,0.007,Meat,84.18,1998,Small,Tier 3,Food Mart
11.6,Low Sugar,0.061,Dairy,171.07,2009,Medium,Tier 2,Supermarket Type2
11.04,Low Sugar,0.121,Fruits and Vegetables,142.88,2009,Medium,Tier 2,Supermarket Type2
9.28,Regular,0.041,Frozen Foods,86.66,1998,Small,Tier 3,Food Mart
10.94,Low Sugar,0.061,Frozen Foods,128.45,2009,Medium,Tier 2,Supermarket Type2
11.74,Low Sugar,0.077,Baking Goods,165.86,2009,Medium,Tier 2,Supermarket Type2
10.41,Regular,0.032,Baking Goods,189.38,2009,Medium,Tier 2,Supermarket Type2
14.06,Regular,0.047,Soft Drinks,160.08,1987,High,Tier 2,Supermarket Type1
12.08,No Sugar,0.021,Household,121.54,2009,Medium,Tier 2,Supermarket Type2
11.55,Low Sugar,0.042,Soft Drinks,129.17,2009,Medium,Tier 2,Supermarket Type2
10.84,Low Sugar,0.024,Soft Drinks,109.08,1998,Small,Tier 3,Food Mart
16.44,Low Sugar,0.056,Frozen Foods,216.03,1999,Medium,Tier 1,Departmental Store
14.07,Low Sugar,0.041,Baking Goods,181.33,1999,Medium,Tier 1,Departmental Store
11.33,Low Sugar,0.11,Soft Drinks,118.73,2009,Medium,Tier 2,Supermarket Type2
15.58,Low Sugar,0.044,Meat,198.22,1999,Medium,Tier 1,Departmental Store
11.57,Regular,0.098,Fruits and Vegetables,186.72,1987,High,Tier 2,Supermarket Type1
16.15,Low Sugar,0.132,Meat,192.35,1998,Small,Tier 3,Food Mart
9.95,Low Sugar,0.034,Snack Foods,149.98,2009,Medium,Tier 2,Supermarket Type2
13.95,Low Sugar,0.133,Breakfast,155.4,2009,Medium,Tier 2,Supermarket Type2
11.47,No Sugar,0.129,Others,102.4,1998,Small,Tier 3,Food Mart
12.62,Low Sugar,0.028,Snack Foods,104.69,2009,Medium,Tier 2,Supermarket Type2
13.48,Low Sugar,0.057,Snack Foods,109.65,1998,Small,Tier 3,Food Mart
13.16,No Sugar,0.125,Others,193.17,1987,High,Tier 2,Supermarket Type1
13.43,Low Sugar,0.14,Breakfast,141.86,1998,Small,Tier 3,Food Mart
10.75,Low Sugar,0.027,Baking Goods,144.76,2009,Medium,Tier 2,Supermarket Type2
10.78,No Sugar,0.018,Health and Hygiene,138.62,2009,Medium,Tier 2,Supermarket Type2
9.5,Low Sugar,0.156,Frozen Foods,147.39,2009,Medium,Tier 2,Supermarket Type2
12.78,Regular,0.076,Snack Foods,161.64,2009,Medium,Tier 2,Supermarket Type2
15.03,No Sugar,0.061,Household,147.55,1987,High,Tier 2,Supermarket Type1
10.79,Low Sugar,0.069,Fruits and Vegetables,164.78,2009,Medium,Tier 2,Supermarket Type2
11.58,Regular,0.122,Canned,163.26,2009,Medium,Tier 2,Supermarket Type2
11.69,Low Sugar,0.071,Fruits and Vegetables,153.15,2009,Medium,Tier 2,Supermarket Type2
13.68,Regular,0.068,Dairy,193.19,1987,High,Tier 2,Supermarket Type1
15.24,Low Sugar,0.099,Canned,188.53,1987,High,Tier 2,Supermarket Type1
13.0,No Sugar,0.077,Household,136.76,2009,Medium,Tier 2,Supermarket Type2
10.57,Low Sugar,0.027,Soft Drinks,199.48,1987,High,Tier 2,Supermarket Type1
13.37,No Sugar,0.053,Health and Hygiene,174.51,1987,High,Tier 2,Supermarket Type1
16.69,Low Sugar,0.083,Frozen Foods,200.25,1999,Medium,Tier 1,Departmental Store
10.85,Low Sugar,0.049,Dairy,141.07,2009,Medium,Tier 2,Supermarket Type2
9.2,Regular,0.093,Fruits and Vegetables,102.51,1998,Small,Tier 3,Food Mart
11.13,Regular,0.117,Snack Foods,131.69,2009,Medium,Tier 2,Supermarket Type2
16.72,Regular,0.128,Canned,160.17,1987,High,Tier 2,Supermarket Type1
11.11,Low Sugar,0.029,Snack Foods,165.29,2009,Medium,Tier 2,Supermarket Type2
12.04,Low Sugar,0.185,Snack Foods,114.88,2009,Medium,Tier 2,Supermarket Type2
11.74,Low Sugar,0.062,Hard Drinks,103.63,1987,High,Tier 2,Supermarket Type1
11.77,No Sugar,0.168,Health and Hygiene,145.18,2009,Medium,Tier 2,Supermarket Type2
15.06,Low Sugar,0.12,Dairy,163.79,1999,Medium,Tier 1,Departmental Store
12.16,Low Sugar,0.034,Fruits and Vegetables,156.17,2009,Medium,Tier 2,Supermarket Type2
13.36,Regular,0.06,Fruits and Vegetables,143.84,2009,Medium,Tier 2,Supermarket Type2
13.45,Low Sugar,0.115,Snack Foods,169.46,1987,High,Tier 2,Supermarket Type1
12.08,Low Sugar,0.076,Baking Goods,168.72,2009,Medium,Tier 2,Supermarket Type2
17.15,Low Sugar,0.077,Fruits and Vegetables,170.33,1999,Medium,Tier 1,Departmental Store
15.17,Low Sugar,0.164,Meat,146.39,1987,High,Tier 2,Supermarket Type1
15.07,Low Sugar,0.089,Seafood,180.86,1987,High,Tier 2,Supermarket Type1
15.75,No Sugar,0.043,Household,128.82,2009,Medium,Tier 2,Supermarket Type2
10.34,Regular,0.015,Snack Foods,167.16,2009,Medium,Tier 2,Supermarket Type2
10.36,Regular,0.035,Fruits and Vegetables,182.68,2009,Medium,Tier 2,Supermarket Type2
10.03,Regular,0.205,Baking Goods,166.94,2009,Medium,Tier 2,Supermarket Type2
13.16,Regular,0.009,Fruits and Vegetables,190.23,1999,Medium,Tier 1,Departmental Store
10.74,No Sugar,0.173,Household,138.19,2009,Medium,Tier 2,Supermarket Type2
11.43,Low Sugar,0.128,Snack Foods,147.87,2009,Medium,Tier 2,Supermarket Type2
12.55,No Sugar,0.119,Household,101.29,1987,High,Tier 2,Supermarket Type1
15.34,Low Sugar,0.069,Fruits and Vegetables,144.22,1987,High,Tier 2,Supermarket Type1
13.93,Low Sugar,0.021,Frozen Foods,200.09,1987,High,Tier 2,Supermarket Type1
13.58,Low Sugar,0.11,Snack Foods,108.27,2009,Medium,Tier 2,Supermarket Type2
12.51,Regular,0.153,Dairy,142.92,2009,Medium,Tier 2,Supermarket Type2
14.51,Regular,0.111,Dairy,118.48,2009,Medium,Tier 2,Supermarket Type2
12.59,Regular,0.057,Baking Goods,208.93,1987,High,Tier 2,Supermarket Type1
11.84,Low Sugar,0.081,Canned,160.24,2009,Medium,Tier 2,Supermarket Type2
12.52,Low Sugar,0.074,Soft Drinks,217.86,1998,Small,Tier 3,Food Mart
12.57,Low Sugar,0.036,Soft Drinks,136.27,1998,Small,Tier 3,Food Mart
13.06,Regular,0.055,Frozen Foods,152.58,2009,Medium,Tier 2,Supermarket Type2
14.23,Low Sugar,0.065,Starchy Foods,114.51,2009,Medium,Tier 2,Supermarket Type2
13.92,Regular,0.024,Soft Drinks,132.01,2009,Medium,Tier 2,Supermarket Type2
14.31,No Sugar,0.079,Health and Hygiene,154.1,2009,Medium,Tier 2,Supermarket Type2
11.76,No Sugar,0.035,Health and Hygiene,119.88,2009,Medium,Tier 2,Supermarket Type2
12.38,Low Sugar,0.16,Frozen Foods,154.0,2009,Medium,Tier 2,Supermarket Type2
10.93,Low Sugar,0.082,Baking Goods,116.53,1987,High,Tier 2,Supermarket Type1
10.84,Low Sugar,0.025,Snack Foods,140.61,2009,Medium,Tier 2,Supermarket Type2
11.73,Low Sugar,0.011,Canned,164.37,2009,Medium,Tier 2,Supermarket Type2
12.76,Regular,0.021,Breads,139.6,2009,Medium,Tier 2,Supermarket Type2
13.81,Low Sugar,0.174,Canned,137.42,2009,Medium,Tier 2,Supermarket Type2
12.87,Low Sugar,0.09,Dairy,168.16,2009,Medium,Tier 2,Supermarket Type2
9.83,Regular,0.039,Snack Foods,122.63,1987,High,Tier 2,Supermarket Type1
8.05,Regular,0.047,Dairy,101.95,1998,Small,Tier 3,Food Mart
12.15,Regular,0.105,Baking Goods,140.68,2009,Medium,Tier 2,Supermarket Type2
13.56,Low Sugar,0.039,Canned,161.22,2009,Medium,Tier 2,Supermarket Type2
16.06,Low Sugar,0.106,Hard Drinks,169.48,1987,High,Tier 2,Supermarket Type1
10.7,Regular,0.04,Snack Foods,183.23,2009,Medium,Tier 2,Supermarket Type2
12.2,Low Sugar,0.051,Frozen Foods,131.34,2009,Medium,Tier 2,Supermarket Type2
10.04,No Sugar,0.042,Household,119.11,1998,Small,Tier 3,Food Mart
11.12,Regular,0.061,Dairy,141.28,2009,Medium,Tier 2,Supermarket Type2
15.42,Low Sugar,0.205,Dairy,166.32,1999,Medium,Tier 1,Departmental Store
15.63,Regular,0.274,Dairy,136.93,2009,Medium,Tier 2,Supermarket Type2
13.6,Low Sugar,0.08,Snack Foods,127.68,2009,Medium,Tier 2,Supermarket Type2
9.35,Regular,0.04,Fruits and Vegetables,99.2,1998,Small,Tier 3,Food Mart
13.3,Low Sugar,0.054,Breads,157.11,2009,Medium,Tier 2,Supermarket Type2
14.75,Low Sugar,0.027,Seafood,135.64,2009,Medium,Tier 2,Supermarket Type2
14.72,Low Sugar,0.115,Baking Goods,154.67,1987,High,Tier 2,Supermarket Type1
13.48,Low Sugar,0.03,Meat,202.54,1987,High,Tier 2,Supermarket Type1
13.44,Regular,0.045,Fruits and Vegetables,146.29,2009,Medium,Tier 2,Supermarket Type2
9.34,Regular,0.035,Hard Drinks,127.3,1987,High,Tier 2,Supermarket Type1
14.45,Low Sugar,0.076,Snack Foods,152.87,2009,Medium,Tier 2,Supermarket Type2
13.48,Low Sugar,0.066,Dairy,155.95,2009,Medium,Tier 2,Supermarket Type2
13.18,Low Sugar,0.018,Starchy Foods,158.11,2009,Medium,Tier 2,Supermarket Type2
9.9,Low Sugar,0.036,Snack Foods,97.0,1998,Small,Tier 3,Food Mart
11.8,No Sugar,0.083,Health and Hygiene,127.26,2009,Medium,Tier 2,Supermarket Type2
12.27,No Sugar,0.066,Household,218.89,1987,High,Tier 2,Supermarket Type1
14.36,Low Sugar,0.035,Snack Foods,157.28,1987,High,Tier 2,Supermarket Type1
11.72,Regular,0.09,Dairy,144.77,2009,Medium,Tier 2,Supermarket Type2
11.79,No Sugar,0.11,Health and Hygiene,175.53,2009,Medium,Tier 2,Supermarket Type2
14.29,Low Sugar,0.159,Snack Foods,172.78,1999,Medium,Tier 1,Departmental Store
12.65,Low Sugar,0.072,Frozen Foods,201.52,1987,High,Tier 2,Supermarket Type1
12.03,Regular,0.006,Snack Foods,143.64,2009,Medium,Tier 2,Supermarket Type2
13.73,No Sugar,0.015,Health and Hygiene,100.56,2009,Medium,Tier 2,Supermarket Type2
12.99,Low Sugar,0.007,Dairy,110.11,2009,Medium,Tier 2,Supermarket Type2
12.72,Regular,0.054,Snack Foods,186.18,1999,Medium,Tier 1,Departmental Store
15.27,Low Sugar,0.076,Soft Drinks,145.34,1987,High,Tier 2,Supermarket Type1
12.21,Low Sugar,0.045,Frozen Foods,132.91,2009,Medium,Tier 2,Supermarket Type2
10.78,Low Sugar,0.073,Canned,197.63,1987,High,Tier 2,Supermarket Type1
9.92,No Sugar,0.071,Household,100.6,1998,Small,Tier 3,Food Mart
15.37,Low Sugar,0.13,Canned,99.24,2009,Medium,Tier 2,Supermarket Type2
11.66,Low Sugar,0.047,Meat,188.95,1987,High,Tier 2,Supermarket Type1
10.65,Regular,0.132,Frozen Foods,156.8,2009,Medium,Tier 2,Supermarket Type2
16.09,Regular,0.019,Meat,182.14,1999,Medium,Tier 1,Departmental Store
11.69,Regular,0.079,Baking Goods,125.99,2009,Medium,Tier 2,Supermarket Type2
12.72,Regular,0.022,Breads,187.9,1987,High,Tier 2,Supermarket Type1
13.84,Low Sugar,0.013,Meat,175.33,1987,High,Tier 2,Supermarket Type1
7.3,Low Sugar,0.041,Dairy,125.09,1998,Small,Tier 3,Food Mart
15.31,Low Sugar,0.143,Meat,203.02,1998,Small,Tier 3,Food Mart
14.81,Low Sugar,0.104,Snack Foods,128.05,2009,Medium,Tier 2,Supermarket Type2
12.93,No Sugar,0.018,Health and Hygiene,167.91,2009,Medium,Tier 2,Supermarket Type2
15.04,Low Sugar,0.104,Snack Foods,118.56,2009,Medium,Tier 2,Supermarket Type2
10.73,No Sugar,0.016,Health and Hygiene,159.37,2009,Medium,Tier 2,Supermarket Type2
10.65,No Sugar,0.039,Health and Hygiene,123.03,2009,Medium,Tier 2,Supermarket Type2
14.09,Regular,0.016,Frozen Foods,147.18,2009,Medium,Tier 2,Supermarket Type2
12.2,Low Sugar,0.038,Dairy,122.87,2009,Medium,Tier 2,Supermarket Type2
13.01,Low Sugar,0.119,Snack Foods,150.84,2009,Medium,Tier 2,Supermarket Type2
11.35,Low Sugar,0.111,Baking Goods,90.63,1998,Small,Tier 3,Food Mart
16.26,Low Sugar,0.016,Meat,145.76,1999,Medium,Tier 1,Departmental Store
11.15,No Sugar,0.013,Household,169.36,2009,Medium,Tier 2,Supermarket Type2
10.78,No Sugar,0.16,Health and Hygiene,127.21,2009,Medium,Tier 2,Supermarket Type2
9.49,Low Sugar,0.064,Frozen Foods,153.55,2009,Medium,Tier 2,Supermarket Type2
14.3,Regular,0.065,Fruits and Vegetables,161.73,1987,High,Tier 2,Supermarket Type1
11.62,Low Sugar,0.063,Snack Foods,146.83,2009,Medium,Tier 2,Supermarket Type2
8.58,Low Sugar,0.031,Frozen Foods,126.4,1998,Small,Tier 3,Food Mart
14.11,No Sugar,0.014,Household,138.37,2009,Medium,Tier 2,Supermarket Type2
